period,obs,time,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,prec,A_init,W_init,E_init,N_init,H_init,A_in,W_in,E_in,N_in,H_in,size,c_obs,c_unc
56,392,2.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,582.757,100
56,393,3.05,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,536.628,100
56,394,4.02,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,374.71600000000007,100
56,395,5.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,326.473,100
56,396,6.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,281.903,100
58,403,1,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,729.132,100
58,404,2.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,754.163,100
58,405,3.05,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,602.916,100
58,406,4.02,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,569.2420000000001,100
58,407,5.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,439.73999999999995,100
58,408,6.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,319.952,100
59,409,1,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,557.841,100
59,410,2.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,467.214,100
59,411,3.05,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,375.705,100
59,412,4.02,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,311.179,100
59,413,5.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,327.66599999999994,100
59,414,6.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,249.136,100
60,415,1,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,768.1610000000001,100
60,416,2.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,651.3079999999999,100
60,417,3.05,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,577.385,100
60,418,4.02,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,404.937,100
60,419,5.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,344.888,100
60,420,6.01,-5.7,-2.3,0.8,6.7,11.6,14.9,18.1,17.2,12.3,6.1,0.1,-3.7,547.4000000000001,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,375.199,100
61,421,0.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,839.363,100
61,422,1.85,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,858.418,100
61,423,2.78,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,847.955,100
61,424,3.86,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,766.304,100
61,425,4.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,881.7239999999999,100
61,426,5.88,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,785.149,100
62,427,0.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,980.224,100
62,428,1.85,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,964.9850000000001,100
62,429,2.78,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,1045.4699999999998,100
62,430,3.86,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,951.019,100
62,431,4.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,973.659,100
62,432,5.88,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,962.675,100
63,433,0.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,900.4300000000001,100
63,434,1.85,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,942.633,100
63,435,2.78,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,1018.98,100
63,436,3.86,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,906.682,100
63,437,4.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,907.33500000000015,100
63,438,5.88,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,888.377,100
64,439,0.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,913.9639999999999,100
64,440,1.85,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,895.399,100
64,441,2.78,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,922.4330000000001,100
64,442,3.86,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,901.4069999999999,100
64,443,4.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,870.048,100
64,444,5.88,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,824.513,100
65,445,0.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,845.296,100
65,446,1.85,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,903.818,100
65,447,2.78,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,837.61,100
65,448,3.86,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,833.01,100
65,449,4.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,881.224,100
65,450,5.88,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,791.917,100
66,451,0.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,873.687,100
66,452,1.85,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,947.288,100
66,453,2.78,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,930.998,100
66,454,3.86,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,859.9440000000001,100
66,455,4.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,897.15,100
66,456,5.88,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,831.44,100
67,457,0.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,888.3960000000001,100
67,458,1.85,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,967.749,100
67,459,2.78,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,915.2800000000001,100
67,460,3.86,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,854.2780000000001,100
67,461,4.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,930.895,100
67,462,5.88,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,897.433,100
68,463,0.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,318.2,329.3,99,253.7,0,0,0,0,0,0,0,892.131,100
68,464,1.85,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,318.2,329.3,99,253.7,0,0,0,0,0,0,0,946.433,100
68,465,2.78,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,318.2,329.3,99,253.7,0,0,0,0,0,0,0,898.077,100
68,466,3.86,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,318.2,329.3,99,253.7,0,0,0,0,0,0,0,859.5050000000001,100
68,467,4.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,318.2,329.3,99,253.7,0,0,0,0,0,0,0,933.04,100
68,468,5.88,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,318.2,329.3,99,253.7,0,0,0,0,0,0,0,904.8130000000001,100
69,469,0.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,822.9739999999999,100
69,470,1.85,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,807.559,100
69,471,2.78,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,617.414,100
69,472,3.86,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,493.964,100
69,473,4.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,517.077,100
69,474,5.88,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,472.277,100
70,475,0.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,801.411,100
70,476,1.85,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,1000.38,100
70,477,2.78,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,894.989,100
70,478,3.86,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,789.236,100
70,479,4.81,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,896.9830000000001,100
70,480,5.88,-29.6,-28.9,-25,-14.3,-0.8,10.1,13.6,10.7,3.1,-8.1,-20.7,-27.2,266.1,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,844.418,100
71,481,0.99,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,706.673,100
71,482,2.01,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,727.4809999999999,100
71,483,3,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,526.35,100
71,484,4.04,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,611.33,100
71,485,5.01,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,483.522,100
71,486,6,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,292.611,100
72,487,0.99,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,927.6260000000001,100
72,488,2.01,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,883.8679999999999,100
72,489,3,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,862.971,100
72,490,4.04,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,799.731,100
72,491,5.01,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,725.8480000000001,100
72,492,6,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,545.607,100
73,493,0.99,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,864.7,100
73,494,2.01,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,764.7499999999999,100
73,495,3,-10.2,-5.6,-3.8,1.9,7.1,11.1,14.1,13.2,9.2,5,-2.1,-6.2,657.4,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,763.6650000000001,100
